지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
108,2020.4.26 1:00,9.8,,2.6,320,61,1003.6,6.2
108,2020.4.26 2:00,9.5,,2.5,320,62,1003.9,5.9
108,2020.4.26 3:00,8.9,,2.4,320,60,1004.1,5
108,2020.4.26 4:00,8.5,,2.1,320,60,1004.4,4.5
108,2020.4.26 5:00,7.9,,2,340,64,1004.6,3.7
108,2020.4.26 6:00,6.9,,2,290,64,1005,3.3
108,2020.4.26 7:00,7.7,,2.1,340,62,1006.2,5.3
108,2020.4.26 8:00,9.3,,2.8,340,53,1006.9,13.4
108,2020.4.26 9:00,10.7,,3.9,340,45,1007.4,20.8
108,2020.4.26 10:00,12.3,,3.5,290,39,1007.9,28.4
108,2020.4.26 11:00,15,,4.1,50,31,1007.7,35
108,2020.4.26 12:00,16.6,,2,90,25,1007.5,40.8
108,2020.4.26 13:00,16.9,,2.7,340,26,1007.2,42.4
108,2020.4.26 14:00,17.5,,2.4,320,23,1006.7,41.5
108,2020.4.26 15:00,17.9,,2.4,290,21,1005.8,38.3
108,2020.4.26 16:00,18.3,,4.5,290,26,1005.9,36.5
108,2020.4.26 17:00,16.6,,5.3,290,26,1006.4,27.7
108,2020.4.26 18:00,15.6,,3.5,290,27,1007,18.1
108,2020.4.26 19:00,13.4,,4.2,290,33,1007.6,12.9
108,2020.4.26 20:00,12,,4.6,290,44,1008.4,10.5
108,2020.4.26 21:00,11.4,,2.6,290,48,1009.1,9.2
108,2020.4.26 22:00,11.1,,2.8,290,50,1009.4,8.4
108,2020.4.26 23:00,10.9,,2.5,290,53,1009.4,7.7
108,2020.4.27 0:00,10.4,,1.9,290,55,1009.5,7.2
108,2020.4.27 1:00,10.4,,1.9,320,57,1009.5,7.7
108,2020.4.27 2:00,10,,2.2,290,60,1009.3,6.8
108,2020.4.27 3:00,9.9,,2.7,290,68,1009.2,7.7
108,2020.4.27 4:00,9.5,,2.1,290,70,1009.2,6.5
108,2020.4.27 5:00,8.8,,1.7,320,73,1009,5.7
108,2020.4.27 6:00,8.8,,1.8,320,74,1009.3,6.2
108,2020.4.27 7:00,9.1,,1,320,74,1009.6,8.9
108,2020.4.27 8:00,10.3,,1.6,320,66,1009.9,14.9
108,2020.4.27 9:00,12.6,,2.9,230,59,1010,21.8
108,2020.4.27 10:00,14.3,,2.9,270,49,1010.3,30.1
108,2020.4.27 11:00,15.2,,3.4,360,45,1010.2,32.9
108,2020.4.27 12:00,15.7,,3.5,320,35,1009.5,39.2
108,2020.4.27 13:00,17,,4.5,290,30,1008.9,40.3
108,2020.4.27 14:00,17.5,,2.5,320,25,1008.3,42.8
108,2020.4.27 15:00,17.1,,3.1,360,29,1008,29.6
108,2020.4.27 16:00,16.6,,5.2,290,34,1007.9,32.1
108,2020.4.27 17:00,16.1,,5.2,320,36,1007.9,25.3
108,2020.4.27 18:00,15.9,,3.7,270,37,1008.1,19.7
108,2020.4.27 19:00,14.4,,3.2,290,33,1008.4,13.5
108,2020.4.27 20:00,13.1,,3.7,320,44,1008.9,11
108,2020.4.27 21:00,12.3,,2.8,290,50,1009.4,9.4
108,2020.4.27 22:00,11.9,,2.5,290,53,1010,8.5
108,2020.4.27 23:00,11.5,,2.3,320,52,1010.3,7.5
108,2020.4.28 0:00,10.9,,1.4,320,46,1010.6,6.5
108,2020.4.28 1:00,10.2,,1.6,320,47,1010.7,5.7
108,2020.4.28 2:00,9.4,,2.5,290,51,1010.8,5.4
108,2020.4.28 3:00,9.2,,3,290,55,1010.8,5.7
108,2020.4.28 4:00,8.6,,2.1,270,58,1010.7,4.7
108,2020.4.28 5:00,8.2,,1.2,290,61,1010.6,3.9
108,2020.4.28 6:00,7.8,,1.1,270,63,1010.6,3.8
108,2020.4.28 7:00,8.6,,2.2,270,60,1010.9,6.8
108,2020.4.28 8:00,10.9,,2.4,230,58,1011.4,15.3
108,2020.4.28 9:00,13,,2,250,49,1011.5,23.5
108,2020.4.28 10:00,14.6,,3.4,250,45,1011.3,31
108,2020.4.28 11:00,16.9,,2.3,250,38,1010.6,38.1
108,2020.4.28 12:00,17.9,,5.3,230,31,1009.9,41.4
108,2020.4.28 13:00,18.8,,4.6,290,28,1009.2,43.5
108,2020.4.28 14:00,19.1,,4.6,290,27,1008.5,42.4
108,2020.4.28 15:00,19.5,,4.8,270,28,1007.8,40
108,2020.4.28 16:00,19,,4.4,250,29,1007.5,35.8
108,2020.4.28 17:00,18.6,,4.7,270,31,1007.4,29.5
108,2020.4.28 18:00,17.9,,2.9,250,38,1007.4,20.7
108,2020.4.28 19:00,16,,4.8,250,44,1007.4,15.2
108,2020.4.28 20:00,14.5,,3.4,290,57,1007.8,12.5
108,2020.4.28 21:00,13.6,,3,250,64,1008.2,11.3
108,2020.4.28 22:00,12.9,,3.7,270,69,1008.1,10.6
108,2020.4.28 23:00,12.4,,2.6,230,70,1008.5,9.5
108,2020.4.29 0:00,11.9,,1.8,230,72,1008.6,8.8
108,2020.4.29 1:00,11.5,,2.2,290,74,1008.9,8.6
108,2020.4.29 2:00,11.1,,2,270,76,1008.5,7.9
108,2020.4.29 3:00,10.7,,1.8,230,76,1008.5,7.2
108,2020.4.29 4:00,10.2,,1.3,140,78,1008.7,6.8
108,2020.4.29 5:00,9.8,,1.3,50,82,1009.2,6.5
108,2020.4.29 6:00,9.3,,1.8,50,83,1009.6,6.4
108,2020.4.29 7:00,9.8,,1.5,70,85,1010.2,9.2
108,2020.4.29 8:00,11.9,,1.3,110,77,1010.3,16.6
108,2020.4.29 9:00,14.2,,1.4,180,61,1010.5,24.6
108,2020.4.29 10:00,16.3,,1.7,250,52,1010.7,32.4
108,2020.4.29 11:00,17.9,,3.3,250,42,1010.4,38.5
108,2020.4.29 12:00,19.5,,3.7,230,36,1010,43
108,2020.4.29 13:00,20.2,,3.6,290,33,1009.4,45.2
108,2020.4.29 14:00,20.7,,3.7,290,30,1009.1,44.8
108,2020.4.29 15:00,20.4,,4.2,290,27,1008.7,42.1
108,2020.4.29 16:00,20.2,,4.1,250,26,1008.5,36.9
108,2020.4.29 17:00,19.7,,4.4,270,26,1008.2,31.1
108,2020.4.29 18:00,18.7,,3.8,290,26,1008,21.1
108,2020.4.29 19:00,16.9,,4.4,290,26,1007.8,15.5
108,2020.4.29 20:00,15.6,,2.8,290,30,1008.1,12.5
108,2020.4.29 21:00,14.4,,1.8,320,38,1008.3,10.6
108,2020.4.29 22:00,13.5,,1.1,290,37,1008.5,9
108,2020.4.29 23:00,12.6,,1.2,320,41,1008.4,8.2
108,2020.4.30 0:00,12,,1.1,290,42,1008.4,7.2
108,2020.4.30 1:00,11.5,,1.2,320,45,1008.4,6.4
108,2020.4.30 2:00,10.7,,1.5,200,46,1008.3,5.6
108,2020.4.30 3:00,10.5,,0.8,250,44,1008.4,5.4
108,2020.4.30 4:00,10.9,,1,160,46,1008.4,6
108,2020.4.30 5:00,10,,1.7,90,51,1008.3,5.5
108,2020.4.30 6:00,9.3,,1.6,90,55,1008.3,6.2
108,2020.4.30 7:00,10.2,,1.9,70,56,1008.3,10.4
108,2020.4.30 8:00,12.9,,2.1,90,50,1008,18
108,2020.4.30 9:00,15.4,,0.9,110,49,1007.6,24
108,2020.4.30 10:00,17.1,,1.7,180,46,1007.1,27.7
108,2020.4.30 11:00,19.4,,2.4,200,51,1006.5,40.3
108,2020.4.30 12:00,20.6,,3.7,250,46,1006.2,44.3
108,2020.4.30 13:00,22.1,,4.1,230,43,1005.3,46.8
108,2020.4.30 14:00,23.1,,4,250,44,1004.5,46.6
108,2020.4.30 15:00,23.3,,3.9,270,46,1004,44
108,2020.4.30 16:00,22.8,,4.4,250,48,1003.3,38.6
108,2020.4.30 17:00,22,,5.2,250,56,1002.4,32.3
108,2020.4.30 18:00,20.8,,3.7,290,61,1002.9,24.2
108,2020.4.30 19:00,19.6,,3.2,270,69,1002.6,19.3
108,2020.4.30 20:00,19.2,,1.6,290,73,1003.3,19.1
108,2020.4.30 21:00,18.8,,4,270,77,1004.1,18.5
108,2020.4.30 22:00,18.3,,5,250,77,1004,17.6
108,2020.4.30 23:00,18,,3.3,250,78,1003.9,17.2
108,2020.5.1 0:00,17.8,,3.4,270,79,1004.2,17.3
108,2020.5.1 1:00,17.3,,2.2,270,79,1004.1,16
108,2020.5.1 2:00,16.8,,1.7,290,81,1003.7,14.3
108,2020.5.1 3:00,16.5,,1.4,320,83,1003.6,14.7
108,2020.5.1 4:00,16.6,,0.6,290,82,1003.5,15.6
108,2020.5.1 5:00,16.8,,1.4,200,81,1003.7,15.9
108,2020.5.1 6:00,16.9,,1.1,200,81,1003.8,16.1
108,2020.5.1 7:00,17.2,,2,180,82,1004,17.7
108,2020.5.1 8:00,17.8,,1.9,180,80,1004.1,20.7
108,2020.5.1 9:00,18.4,,2.2,230,76,1004.1,22.1
108,2020.5.1 10:00,19.3,,2.6,230,72,1004.2,25.9
108,2020.5.1 11:00,20.4,,2.1,270,69,1004.2,30.2
108,2020.5.1 12:00,22.2,,2.5,250,64,1003.7,39.5
108,2020.5.1 13:00,23.9,,3.4,230,58,1002.8,47.2
108,2020.5.1 14:00,25.5,,3.4,230,55,1002.1,48.8
108,2020.5.1 15:00,26,,3.7,250,55,1001.5,46.9
108,2020.5.1 16:00,25.3,,4.3,290,58,1001.1,41.4
108,2020.5.1 17:00,24.5,,4.9,290,61,1001,34.9
108,2020.5.1 18:00,23.1,,4.7,270,66,1001,26.2
108,2020.5.1 19:00,21.6,,3.9,250,73,1001.5,22
108,2020.5.1 20:00,20.3,,2.7,250,76,1002,19
108,2020.5.1 21:00,19.8,,2.6,270,80,1002.5,19.1
108,2020.5.1 22:00,19.6,,3.3,270,82,1002.8,19.5
108,2020.5.1 23:00,19.3,,2.5,270,83,1003.1,19.2
108,2020.5.2 0:00,19,,3,270,84,1003.5,18.9
108,2020.5.2 1:00,18.7,,3.5,230,85,1003.5,18.5
108,2020.5.2 2:00,18.1,,2.5,290,86,1003.4,18.1
108,2020.5.2 3:00,18.1,,2.7,250,85,1003.1,17.9
108,2020.5.2 4:00,18.1,,2.1,250,85,1002.8,17.9
108,2020.5.2 5:00,18.3,,1.1,160,85,1002.7,17.9
108,2020.5.2 6:00,18.5,,1.7,180,85,1002.9,18
108,2020.5.2 7:00,18.7,,1.6,230,87,1003.2,18.7
108,2020.5.2 8:00,19,,1.2,250,87,1003.2,20.2
108,2020.5.2 9:00,19.7,,1.2,180,85,1003.2,21.8
108,2020.5.2 10:00,20,,3.3,230,84,1003.2,23.1
108,2020.5.2 11:00,20.3,,2.1,250,83,1003.1,23.9
108,2020.5.2 12:00,22.2,,2.2,230,77,1002.3,36.7
108,2020.5.2 13:00,22.9,,1.2,290,72,1001.6,32.7
108,2020.5.2 14:00,23.5,,3.5,290,65,1000.9,32.8
108,2020.5.2 15:00,23.9,,2.6,270,63,1000.7,32.9
108,2020.5.2 16:00,23.1,,2.4,290,68,1000.5,30.2
108,2020.5.2 17:00,22.4,,3.4,290,72,1000.1,26.7
108,2020.5.2 18:00,21.8,,3.1,320,74,999.8,24.5
108,2020.5.2 19:00,21,,2.6,320,77,999.6,20.6
108,2020.5.2 20:00,20.4,,2.4,320,80,999.8,19.4
108,2020.5.2 21:00,19.8,,0.6,320,82,1000,18.1
108,2020.5.2 22:00,19.3,,1.3,20,84,999.9,16.9
108,2020.5.2 23:00,19,0,1.5,70,84,999,17.1
108,2020.5.3 0:00,18.7,0,2.2,90,86,998.4,17.3
108,2020.5.3 1:00,18.7,,0.4,0,84,998.5,17.1
108,2020.5.3 2:00,18.5,0,1,110,83,998.1,16.9
108,2020.5.3 3:00,18.4,0,1.2,90,85,997.6,16.8
108,2020.5.3 4:00,17.8,,2.3,70,87,997.1,14.8
108,2020.5.3 5:00,17.2,,1.9,50,87,997.1,13.6
108,2020.5.3 6:00,17.1,,1.3,70,90,997.2,15.7
108,2020.5.3 7:00,17.7,,1.5,110,88,997.2,17.4
108,2020.5.3 8:00,18.3,,2.3,110,85,997.2,18.8
108,2020.5.3 9:00,18.9,,1.9,90,82,997.6,20.3
108,2020.5.3 10:00,19.9,0,3.2,90,77,997,24
108,2020.5.3 11:00,23,,3.2,90,63,996.6,41.2
108,2020.5.3 12:00,24.8,,3.1,140,52,996.2,42.7
108,2020.5.3 13:00,26.3,,1.9,140,51,995.2,51
108,2020.5.3 14:00,26.5,,2.9,160,49,994.6,49.8
108,2020.5.3 15:00,27.4,,2.5,140,48,994,51
108,2020.5.3 16:00,26.8,,1.6,160,48,993.5,38.3
108,2020.5.3 17:00,26.7,,1.4,230,47,993.4,39
108,2020.5.3 18:00,26.1,,0.7,160,51,993.6,28.3
108,2020.5.3 19:00,24.9,,2.2,320,57,994.2,24.7
108,2020.5.3 20:00,22.9,,2.7,290,64,994.8,20.5
108,2020.5.3 21:00,21.7,,2.1,320,68,995.6,18.8
108,2020.5.3 22:00,20.8,,2.4,290,70,996.3,17.8
108,2020.5.3 23:00,20.3,,1.1,320,72,996.1,17.2
108,2020.5.4 0:00,20.1,,1,290,74,996,17.7
108,2020.5.4 1:00,20.1,,2.3,290,73,995.9,18.7
108,2020.5.4 2:00,19.9,,2.3,290,73,995.5,17.8
108,2020.5.4 3:00,19.5,,3.1,290,77,996.1,18.6
108,2020.5.4 4:00,19.1,,2.7,290,77,996.4,18.3
108,2020.5.4 5:00,18.6,,2.6,290,78,996.7,16.9
108,2020.5.4 6:00,18.3,,2.9,290,78,997.1,16.3
108,2020.5.4 7:00,18.3,,2.1,320,78,997.6,18.5
108,2020.5.4 8:00,19.6,,1.6,250,73,997.5,25.4
108,2020.5.4 9:00,21.1,,2.9,270,68,997.9,32.4
108,2020.5.4 10:00,22.1,,2.3,250,63,998.2,34.6
108,2020.5.4 11:00,23.8,,2.6,270,58,997.9,44.7
108,2020.5.4 12:00,24.8,,3.1,270,54,997.5,46.9
108,2020.5.4 13:00,24.7,,3.3,270,52,997.3,51.3
108,2020.5.4 14:00,25.2,,2.7,250,49,997.5,52.1
108,2020.5.4 15:00,25.1,,3.8,270,49,997.6,49.5
108,2020.5.4 16:00,24.8,,3.4,270,45,996.9,45.3
108,2020.5.4 17:00,24.8,,3,290,45,997.3,39.1
108,2020.5.4 18:00,21.5,,3.9,230,51,997.9,26.4
108,2020.5.4 19:00,19.5,,2.4,250,56,998.4,20.5
108,2020.5.4 20:00,17.9,,2,250,59,999,16.8
108,2020.5.4 21:00,16.6,,2.6,270,63,999.9,15.1
108,2020.5.4 22:00,16,,1.6,250,67,1000.5,14.4
108,2020.5.4 23:00,15.4,,2.7,290,69,1000.7,13.9
108,2020.5.5 0:00,14.8,,1.3,320,71,1000.7,12.8
108,2020.5.5 1:00,14.5,,0.1,0,72,1000.7,12.3
108,2020.5.5 2:00,14.3,,1.9,320,74,1000.6,12.1
108,2020.5.5 3:00,13.9,,1.3,290,75,1000.6,12.4
108,2020.5.5 4:00,13.6,,0.1,0,76,1000.8,10.9
108,2020.5.5 5:00,13.4,,2,50,79,1000.5,10.4
108,2020.5.5 6:00,13.6,,2.5,90,78,1000.6,13
108,2020.5.5 7:00,15.1,,1.8,110,77,1000.9,17
108,2020.5.5 8:00,16.2,,2,110,72,1001.2,19.5
108,2020.5.5 9:00,17.5,,1.8,110,68,1001.1,22.8
108,2020.5.5 10:00,18.3,,2.5,180,66,1001.3,24.2
108,2020.5.5 11:00,18.9,,1.7,140,65,1001.2,23.6
108,2020.5.5 12:00,19.1,,1.7,200,65,1001.9,24.9
108,2020.5.5 13:00,19,,3.4,290,65,1002,23.1
108,2020.5.5 14:00,17.7,,4.8,250,69,1002.7,23
108,2020.5.5 15:00,16.8,,2.3,230,65,1002.5,20.9
108,2020.5.5 16:00,17.3,,4.3,230,55,1002.4,34.8
108,2020.5.5 17:00,18,,2.1,230,56,1001.8,33.4
108,2020.5.5 18:00,18.2,,0.6,90,56,1000.9,23.6
108,2020.5.5 19:00,17.7,,2.2,20,57,1001,16.9
108,2020.5.5 20:00,16.2,,2.2,290,62,1001.6,13.6
108,2020.5.5 21:00,15.4,,1.4,320,64,1002.1,12.1
108,2020.5.5 22:00,14.9,,3.2,290,67,1002.9,11.8
108,2020.5.5 23:00,14,,1.1,270,69,1002.7,10.4
108,2020.5.6 0:00,13.4,,0.5,340,72,1002.5,9.3
108,2020.5.6 1:00,13,,0.3,0,75,1002.4,8.9
108,2020.5.6 2:00,12.4,,0.6,290,77,1002.9,8.4
108,2020.5.6 3:00,11.9,,0.4,0,78,1003.2,7.8
108,2020.5.6 4:00,11.7,,0.5,90,80,1003.5,7.9
108,2020.5.6 5:00,11.3,,2.1,70,82,1004,7.9
108,2020.5.6 6:00,11.1,,2,50,84,1004.4,8.4
108,2020.5.6 7:00,11.9,,2,50,83,1004.8,12.1
108,2020.5.6 8:00,14.5,,1.5,70,74,1005.1,21.6
108,2020.5.6 9:00,17.6,,1.4,140,62,1005.5,31.4
108,2020.5.6 10:00,20.2,,1.9,70,53,1005.4,39.7
108,2020.5.6 11:00,22.4,,1.9,70,44,1005,46
108,2020.5.6 12:00,24,,1.9,230,36,1004.4,50.4
108,2020.5.6 13:00,24.7,,3.2,270,39,1003.6,52.4
108,2020.5.6 14:00,25.9,,3.1,270,32,1002.6,53.3
108,2020.5.6 15:00,26.7,,3.7,320,24,1001.5,50.7
108,2020.5.6 16:00,27.3,,3.6,20,20,1001.2,46.6
108,2020.5.6 17:00,26.8,,3.2,290,26,1001.2,40.1
108,2020.5.6 18:00,25.9,,3.3,290,31,1001.5,29.7
108,2020.5.6 19:00,23.4,,4,290,33,1002.3,21.8
108,2020.5.6 20:00,21.2,,3.5,320,41,1003,17.8
108,2020.5.6 21:00,20.2,,2.4,320,42,1003.7,15.9
108,2020.5.6 22:00,19.5,,1.6,90,39,1004.2,14.6
108,2020.5.6 23:00,18.7,,1.8,90,41,1004.6,13.1
108,2020.5.7 0:00,18.1,,1.4,110,43,1005.4,13.1
108,2020.5.7 1:00,18.2,,2.2,110,46,1005.5,13.3
108,2020.5.7 2:00,17.5,,3.2,90,47,1006,12.9
108,2020.5.7 3:00,16.9,,3.4,90,45,1006.7,12.6
108,2020.5.7 4:00,16.1,,2.7,90,41,1007.6,11.7
108,2020.5.7 5:00,15.3,,3.3,90,40,1008,10.9
108,2020.5.7 6:00,14.9,,3.4,90,41,1008,10.8
108,2020.5.7 7:00,15.6,,3.3,90,41,1008.4,14.7
108,2020.5.7 8:00,18,,3.3,90,34,1008.3,24.8
108,2020.5.7 9:00,19.8,,2.6,140,30,1008.7,33.2
108,2020.5.7 10:00,20.9,,3.9,160,25,1008.6,38.3
108,2020.5.7 11:00,22.7,,2.8,140,23,1008.4,46.8
108,2020.5.7 12:00,24.3,,4,180,22,1007.7,49
108,2020.5.7 13:00,24.8,,1.4,110,22,1007.5,47.2
108,2020.5.7 14:00,25.8,,2.3,110,21,1006.8,49.8
108,2020.5.7 15:00,25.7,,1.4,90,21,1006.3,40
108,2020.5.7 16:00,25.6,,2,200,21,1005.9,36.9
108,2020.5.7 17:00,25.3,,2,270,22,1006,32.3
108,2020.5.7 18:00,23.6,,2.9,320,30,1006,26
108,2020.5.7 19:00,22.7,,2.2,340,33,1006.3,21.9
108,2020.5.7 20:00,21.7,,2.5,360,33,1006.5,19
108,2020.5.7 21:00,20.9,,0.5,340,35,1006.9,17.1
108,2020.5.7 22:00,20.1,,1.4,50,36,1006.6,16.1
108,2020.5.7 23:00,19.6,,0.8,70,38,1006.7,17
108,2020.5.8 0:00,19.7,,1.8,160,36,1006.7,17.1
108,2020.5.8 1:00,19.6,,2,140,31,1006.6,16.9
108,2020.5.8 2:00,19.3,,2.7,160,31,1006.6,16.7
108,2020.5.8 3:00,18.7,,2.6,160,31,1006.6,16.2
108,2020.5.8 4:00,18.1,,1.6,140,31,1006.2,15.9
108,2020.5.8 5:00,17.6,,2.4,160,28,1006.2,14.1
108,2020.5.8 6:00,16.5,,2.6,160,28,1006.3,12.9
108,2020.5.8 7:00,16.8,,2.3,160,26,1006.4,16.8
108,2020.5.8 8:00,17.9,,2.6,160,21,1006.4,22.7
108,2020.5.8 9:00,19.8,,3.4,180,20,1006.1,33.8
108,2020.5.8 10:00,21.7,,1.9,140,17,1006.1,42.9
108,2020.5.8 11:00,23.5,,2.9,160,15,1004.7,49.5
108,2020.5.8 12:00,24.4,,2.2,160,11,1004.4,51
108,2020.5.8 13:00,25.9,,2.4,70,14,1003.2,53.6
108,2020.5.8 14:00,26.7,,2.7,180,12,1002.5,52
108,2020.5.8 15:00,26.4,,3.4,250,15,1002.2,43.8
108,2020.5.8 16:00,23.5,,3.2,270,24,1002.3,31.6
108,2020.5.8 17:00,22,,3.1,290,31,1002.3,25.7
108,2020.5.8 18:00,20.5,0,2.7,320,32,1002.6,22
108,2020.5.8 19:00,20.2,0,0.7,340,30,1002.7,19.8
108,2020.5.8 20:00,19.3,0,1.3,290,39,1002.8,16.4
108,2020.5.8 21:00,18.2,0.1,1.8,90,48,1003.3,15.2
108,2020.5.8 22:00,16.7,0.4,2.5,90,60,1003.7,14.3
108,2020.5.8 23:00,14.9,1.5,1.3,90,73,1004.3,14.2
108,2020.5.9 0:00,14.3,0.3,2.5,90,77,1003.7,14.2
108,2020.5.9 1:00,13.9,0.2,3,70,81,1003.1,13.8
108,2020.5.9 2:00,13.9,0.1,3.9,90,80,1001.5,13.6
108,2020.5.9 3:00,13.2,0.4,5.3,90,86,1000.4,13.2
108,2020.5.9 4:00,12.7,1.8,5.3,90,92,998.7,13.1
108,2020.5.9 5:00,12.9,1.2,5.1,90,95,997.5,13.4
108,2020.5.9 6:00,13.2,1.9,5,90,96,996.5,13.6
108,2020.5.9 7:00,13.4,1.8,5.1,90,97,995.8,13.9
108,2020.5.9 8:00,13.8,3.4,5.1,90,97,995.2,14.5
108,2020.5.9 9:00,14.1,1.4,4.5,90,97,995,14.7
108,2020.5.9 10:00,14.5,3.2,3.4,90,98,994.8,15.5
108,2020.5.9 11:00,14.9,3.7,3.9,90,97,994.3,16.8
108,2020.5.9 12:00,15.5,1.3,4.5,90,97,993.4,18.8
108,2020.5.9 13:00,15.8,0.7,4.3,90,97,992.7,18.7
108,2020.5.9 14:00,16.2,0.2,3.4,90,96,992.1,18.5
108,2020.5.9 15:00,16.3,0.3,2.1,90,96,991.8,17.9
108,2020.5.9 16:00,16.6,0.7,0.6,70,96,991.9,18
108,2020.5.9 17:00,15.6,1.1,3.9,270,94,992.5,16.6
108,2020.5.9 18:00,14.6,0,2.8,250,94,992.7,15.9
108,2020.5.9 19:00,14.2,0.2,2.1,270,95,993,15.2
108,2020.5.9 20:00,14.1,0.2,2.2,250,95,993.6,14.9
108,2020.5.9 21:00,13.8,0.3,2.2,230,95,994,14.6
108,2020.5.9 22:00,13.2,0,2.3,270,94,994.8,14
108,2020.5.9 23:00,13.3,0,2.9,230,94,994.9,14
108,2020.5.10 0:00,13.1,0.3,2.9,250,94,994.6,13.9
108,2020.5.10 1:00,13,0,3,230,94,994.6,13.6
108,2020.5.10 2:00,12.9,0.1,1.8,250,94,994.8,13.7
108,2020.5.10 3:00,12.9,0.4,2.3,230,95,994.8,13.7
108,2020.5.10 4:00,12.9,0.5,1.5,200,96,994.4,13.8
108,2020.5.10 5:00,13,0.1,2.1,270,96,995.2,13.7
108,2020.5.10 6:00,13,0.2,1.9,290,96,995.3,13.7
108,2020.5.10 7:00,13.1,0,1.7,290,95,995.7,14.3
108,2020.5.10 8:00,13.2,0,1.7,290,95,996.2,15
108,2020.5.10 9:00,13.5,0,1.8,270,94,996.7,16.2
108,2020.5.10 10:00,14,,2.4,230,93,996.8,17.4
108,2020.5.10 11:00,14.6,,2.6,230,90,997,17.4
108,2020.5.10 12:00,15,,2.9,250,89,997,19
108,2020.5.10 13:00,16.2,,3.4,230,83,996.5,20.7
108,2020.5.10 14:00,16.5,,2.7,250,83,996.7,22
108,2020.5.10 15:00,16.3,,3.5,250,82,996.7,19.2
108,2020.5.10 16:00,16.4,,3.7,250,81,997,20.3
108,2020.5.10 17:00,16.1,,3.1,230,80,997.2,18.8
108,2020.5.10 18:00,16.3,,2.3,230,78,997.5,18.8
108,2020.5.10 19:00,15,,3.6,250,82,997.6,15.3
108,2020.5.10 20:00,14.3,,3.5,250,84,998.2,13.2
108,2020.5.10 21:00,13.9,,3.6,230,86,998.4,13.5
108,2020.5.10 22:00,13.8,,3.3,250,88,999,13.1
108,2020.5.10 23:00,13.8,,2.4,250,90,999.7,13.4
108,2020.5.11 0:00,14,,3,250,89,999.8,13.8
108,2020.5.11 1:00,13.6,,3.4,250,89,999.5,11.8
108,2020.5.11 2:00,13.4,,2.6,250,90,999.3,12.4
108,2020.5.11 3:00,13.3,,3.4,250,90,999,11.8
108,2020.5.11 4:00,13.3,,2.6,270,91,999.1,12.9
108,2020.5.11 5:00,13.4,,1.7,290,90,999.2,13.1
108,2020.5.11 6:00,13.3,,1.9,250,88,999.2,13.1
108,2020.5.11 7:00,13.3,,2.6,250,85,999.6,14.2
108,2020.5.11 8:00,14,,2.3,230,83,999.6,18.4
108,2020.5.11 9:00,15.6,,1.2,230,77,999.4,23.2
108,2020.5.11 10:00,17.4,,2.5,250,68,999.2,26.9
108,2020.5.11 11:00,19.1,,2.9,290,54,998.9,29.7
108,2020.5.11 12:00,20.4,,3.4,320,44,998.6,29.6
108,2020.5.11 13:00,21.6,,3,290,34,998.3,34.5
108,2020.5.11 14:00,21.8,,2.6,270,31,997.4,35.6
108,2020.5.11 15:00,21,,5.3,290,33,997.1,30.6
108,2020.5.11 16:00,20.3,,4.7,290,30,996.7,25.9
108,2020.5.11 17:00,19.3,,4.2,250,29,996.3,22.4
108,2020.5.11 18:00,18.9,,3.1,250,34,996,19.9
108,2020.5.11 19:00,18.1,,2.7,290,38,996.2,17.6
108,2020.5.11 20:00,17.3,,2.3,290,43,996.1,15.9
108,2020.5.11 21:00,16.9,0,2.9,320,45,996.4,15
108,2020.5.11 22:00,15.6,0,3.8,340,47,995.8,13.6
108,2020.5.11 23:00,14.7,0.1,3,360,56,995.8,12.8
108,2020.5.12 0:00,12.5,3.3,0.5,230,77,995.9,12.2
108,2020.5.12 1:00,11.5,0.7,2.2,110,85,994.5,11.5
108,2020.5.12 2:00,11,,1.7,70,86,994.4,10.2
108,2020.5.12 3:00,10.6,,1.4,50,87,994.3,10
108,2020.5.12 4:00,10.7,,2,290,88,994.4,9.9
108,2020.5.12 5:00,10.6,,1.7,270,87,994,9.1
108,2020.5.12 6:00,10.7,,2,270,88,994.2,9.8
108,2020.5.12 7:00,11.4,,3.8,250,89,994.5,12.6
108,2020.5.12 8:00,12.5,,2.5,230,85,994.2,17.4
108,2020.5.12 9:00,14.5,,2.3,250,74,993.1,21.4
108,2020.5.12 10:00,15.3,,5.1,250,66,993.1,18.6
108,2020.5.12 11:00,15.1,,3.6,250,71,993.5,16.5
108,2020.5.12 12:00,15.3,,3.8,270,72,993.4,18.9
108,2020.5.12 13:00,15.7,,3.3,250,71,993.3,18.7
108,2020.5.12 14:00,16.4,,3.5,270,70,993.3,23.3
108,2020.5.12 15:00,18.1,,4.4,250,62,993,27.6
108,2020.5.12 16:00,18,,3.8,270,56,993.2,21.6
108,2020.5.12 17:00,17.5,,5.3,250,62,993.6,20
108,2020.5.12 18:00,18.1,,3.5,270,53,994.3,19.8
108,2020.5.12 19:00,17,,4.4,320,48,995.2,14.7
108,2020.5.12 20:00,15.6,,3,290,51,996.6,12.3
108,2020.5.12 21:00,14.8,,4.1,290,53,997.9,11.2
108,2020.5.12 22:00,14,,2.4,320,58,999.3,10.5
108,2020.5.12 23:00,13.3,,1.3,320,63,1000.3,9.8
108,2020.5.13 0:00,12.4,,1.1,320,66,1000.8,9.1
